ZIP_CODE,LOCATION,OWNER1,OWNER2,BLDG_CODE,TOTAL_AREA,LIVABLE_AREA,RECORDING_DATE,brief_desc,STD_OWNER,ABBR,MARKET_VALUE,MARKET_VALUE_DATE,LAST_SALE_PRICE,LAST_SALE_DATE,TAXABLE_LAND_VALUE,TAXABLE_BLDG_VALUE,EXEMPT_LAND_VALUE,EXEMPT_BLDG_VALUE
191405004,3310 N 15TH ST,CITY OF PHILA,DEPT PUB PROP,SR,2126,0,3/8/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",7/1/2006,800.00,2/13/1990,0.00,0.00,"1,280.00",0.00
191404117,3522 N SYDENHAM ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,781,1090,11/26/1984,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"11,000.00",3/1/2001,1.00,11/9/1984,0.00,0.00,"2,354.00","1,166.00"
191404902,3333 N 16TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,3049,0,2/25/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",1/1/2002,500.00,1/21/1985,0.00,0.00,640.00,0.00
191404903,3328 N 16TH ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1750,0,4/9/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"1,500.00",3/1/2001,1.00,4/9/1968,0.00,0.00,480.00,0.00
191404903,3340 N 16TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2685,0,3/27/1991,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",7/1/2006,800.00,3/11/1991,0.00,0.00,960.00,0.00
191404903,3342 N 16TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2695,0,3/27/1991,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",7/1/2006,800.00,3/11/1991,0.00,0.00,960.00,0.00
191404903,3346 N 16TH ST,CITY OF PHILA,,SR,2676,0,9/12/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",6/1/2002,800.00,8/21/1989,0.00,0.00,480.00,0.00
191404104,3518 N 16TH ST,CITY OF PHILA,,SR,1641,0,3/12/1980,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",3/1/2001,325.00,3/12/1980,0.00,0.00,480.00,0.00
191404008,3536 N SMEDLEY ST,CITY OF PHILA,,SR,1150,0,11/1/1971,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",3/1/2001,1.00,11/1/1971,0.00,0.00,480.00,0.00
191404008,3544 N SMEDLEY ST,CITY OF PHILA,,SR,1232,0,1/3/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",11/1/2002,1.00,12/4/1988,0.00,0.00,320.00,0.00
191404008,3546 N SMEDLEY ST,CITY OF PHILADELPHIA,,SR,1232,0,4/12/1996,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",7/1/2006,1.00,12/13/1995,0.00,0.00,640.00,0.00
191404914,3305 N 17TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,2063,0,5/19/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2002,1.00,4/23/1982,0.00,0.00,480.00,0.00
191404914,3327 N 17TH ST,CITY OF PHILADELPHIA,,SR,2492,0,2/7/2003,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"4,500.00",7/1/2009,800.00,12/18/2002,0.00,0.00,"1,440.00",0.00
191404914,3331 N 17TH ST,CITY OF PHILA,,SR,2492,0,2/16/1983,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",6/1/2002,500.00,10/4/1982,0.00,0.00,480.00,0.00
191404913,3220 N 17TH ST,CITY OF PHILA,,SR,1725,0,3/23/1990,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,500.00",9/1/2006,"4,800.00",2/20/1990,0.00,0.00,800.00,0.00
191404913,3234 N 17TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,O50,1725,2233,1/13/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2003,800.00,12/11/1989,0.00,0.00,341.00,"1,099.00"
191404915,3314 N 17TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,N50,2100,3120,7/14/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",1/1/2002,500.00,5/24/1982,0.00,0.00,"1,070.00",530.00
191404915,3316 N 17TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,2100,0,7/14/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2002,500.00,5/24/1982,0.00,0.00,480.00,0.00
191404915,3320 N 17TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,2100,0,7/12/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,1.00,7/12/1982,0.00,0.00,480.00,0.00
191404915,3342 N 17TH ST,CITY OF PHILA,,SR,2235,0,9/12/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",6/1/2002,800.00,8/21/1989,0.00,0.00,480.00,0.00
191404915,3344 N 17TH ST,CITY OF PHILA,,SR,2272,0,2/9/1981,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",1/1/2002,1.00,2/9/1981,0.00,0.00,480.00,0.00
191404915,3346 N 17TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,2261,0,3/22/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",1/1/2002,500.00,3/12/1984,0.00,0.00,480.00,0.00
191404917,3412 N 17TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1901,0,3/13/1993,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,500.00",7/1/2006,800.00,12/7/1992,0.00,0.00,800.00,0.00
191404002,3510 N 17TH ST,CITY OF PHILA,DEPT OF PUBLIC,SR,997,0,5/4/1970,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",6/1/2002,1.00,5/4/1970,0.00,0.00,640.00,0.00
191404937,3423 N 18TH ST,CITY OF PHILA,DEPT PUB PROP,SR,1861,0,1/27/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,500.00,12/30/1983,0.00,0.00,480.00,0.00
191404937,3431 N 18TH ST,CITY OF PHILADELPHIA,,OB0,935,300,9/5/2002,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"14,000.00",3/1/2001,800.00,8/19/2002,0.00,0.00,"1,846.00","2,634.00"
191404814,3419 N 19TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2320,0,7/31/1992,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",7/1/2006,800.00,5/25/1992,0.00,0.00,960.00,0.00
191404814,3423 N 19TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2320,0,11/17/1980,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,500.00,11/17/1980,0.00,0.00,480.00,0.00
191403939,3538 N 19TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1840,0,7/13/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2002,500.00,6/27/1983,0.00,0.00,480.00,0.00
191404809,3331 N UBER ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1072,0,4/11/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2002,500.00,3/26/1984,0.00,0.00,480.00,0.00
191404809,3335 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,1072,2200,1/4/1988,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,200.00",3/1/2001,1.00,12/29/1987,0.00,0.00,473.00,"1,191.00"
191404809,3341 N UBER ST,CITY OF PHILA,,SR,1072,0,11/22/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",8/1/2002,800.00,11/6/1989,0.00,0.00,320.00,0.00
191404810,3328 N UBER ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1448,0,1/12/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,500.00",7/1/2006,800.00,10/31/1988,0.00,0.00,800.00,0.00
191404805,3315 N 20TH ST,CITY OF PHILA,DEPT PUB PROP,SR,1517,0,5/17/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",7/1/2009,800.00,4/3/1989,0.00,0.00,960.00,0.00
191404844,3236 N 20TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2668,0,5/27/1980,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2002,500.00,5/27/1980,0.00,0.00,480.00,0.00
191404844,3240 N 20TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,784,0,7/30/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,500.00,7/12/1982,0.00,0.00,480.00,0.00
191404844,3242 N 20TH ST,CITY OF PHILA,REAL ESTATE DIVISION,SR,840,0,6/4/1973,City of Phila.,REAL ESTATE DIVISION ?,PUBPROP,"2,500.00",3/1/2001,1.00,6/4/1973,0.00,0.00,800.00,0.00
191404806,3306 N 20TH ST,CITY OF PHILA,DEPT OF PUBLIC PROPERTY,SR,1098,0,12/12/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,1.00,12/12/1983,0.00,0.00,480.00,0.00
191404849,3332 N 21ST ST,CITY OF PHILA,,SR,1005,0,12/9/1997,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,300.00",1/1/2003,4.00,12/9/1997,0.00,0.00,416.00,0.00
191403801,3509 N 22ND ST,CITY OF PHILADELPHIA,,SR,2925,0,12/1/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,500.00",7/1/2006,1.00,10/25/2000,0.00,0.00,"1,120.00",0.00
191404705,3400-02 N 22ND ST,CITY OF PHILA,,SR,4500,0,1/4/1988,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",1/1/2002,1.00,1/4/1988,0.00,0.00,960.00,0.00
191403802,3514 N 22ND ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,5239,0,11/12/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",7/1/2006,800.00,8/8/1987,0.00,0.00,"1,600.00",0.00
191404707,3444 N 23RD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1536,0,7/27/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",6/1/2002,500.00,7/23/1984,0.00,0.00,320.00,0.00
191443001,229 E LOGAN ST,CITY OF PHILA,,SD,56178,0,12/1/1967,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"60,000.00",3/1/2001,1.00,12/1/1967,0.00,0.00,"19,200.00",0.00
191441805,301R ELWOOD ST,CITY OF PHILA,,SR,2295,0,7/3/1982,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",3/1/2001,500.00,5/3/1982,0.00,0.00,640.00,0.00
191441811,218 SHEDAKER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1426,0,1/4/1985,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,000.00",10/1/2002,"2,500.00",1/2/1985,0.00,0.00,640.00,0.00
191441813,326 SHEDAKER ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1321,0,12/11/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",6/1/2001,500.00,11/26/1984,0.00,0.00,640.00,0.00
191441857,342 SHEDAKER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1717,0,4/2/1979,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,600.00",3/1/2001,450.00,4/2/1979,0.00,0.00,832.00,0.00
191445933,32 E CLAPIER ST,CITY OF PHILA,,SR,2370,0,11/3/1988,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,500.00",3/1/2001,800.00,10/4/1988,0.00,0.00,"1,120.00",0.00
191445933,34 E CLAPIER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2374,0,7/20/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,500.00",3/1/2001,500.00,7/2/1984,0.00,0.00,"1,120.00",0.00
191445902,94 E SEYMOUR ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,809,0,4/14/1988,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"1,000.00",10/1/2002,1.00,4/7/1988,0.00,0.00,320.00,0.00
191445901,35 E SEYMOUR ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,2220,0,6/12/1973,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"3,300.00",3/1/2001,1.00,6/12/1973,0.00,0.00,"1,056.00",0.00
191445935,28 E GARFIELD ST,CITY OF PHILA,DEPT PUB PROP,SR,498,0,12/5/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",10/1/2002,1.00,10/25/1983,0.00,0.00,320.00,0.00
191445935,40-42 E GARFIELD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,741,0,2/25/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",10/1/2002,500.00,1/21/1985,0.00,0.00,320.00,0.00
191445935,50-58 E GARFIELD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2672,0,5/7/1979,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,500.00",10/1/2002,450.00,5/7/1979,0.00,0.00,"1,120.00",0.00
191445907,82 E WISTER ST,CITY OF PHILA,,SR,1211,0,3/22/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",10/1/2002,800.00,3/22/1988,0.00,0.00,640.00,0.00
191441830,417 E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,18934,0,2/9/1973,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"12,000.00",3/1/2001,1.00,2/9/1973,0.00,0.00,"3,840.00",0.00
191441830,423 E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,20926,0,2/9/1973,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",5/1/2005,1.00,2/9/1973,0.00,0.00,960.00,0.00
191441830,431 E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,30589,0,7/9/1973,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",5/1/2005,1.00,7/9/1973,0.00,0.00,960.00,0.00
191445910,69 E WISTER ST,CITY OF PHILADELPHIA,,SR,1533,0,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,500.00",8/1/2006,800.00,3/30/2000,0.00,0.00,800.00,0.00
191445910,71 E WISTER ST,CITY OF PHILADELPHIA,,SR,808,0,10/25/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",8/1/2006,800.00,9/25/2000,0.00,0.00,480.00,0.00
191445910,75 E WISTER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1658,0,12/16/1987,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,500.00",3/1/2001,1.00,12/1/1987,0.00,0.00,800.00,0.00
191445910,85-87 E WISTER ST,REDEVELOPMENT AUTHORITY O,,SR,3027,0,8/27/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",3/1/2001,4.00,8/27/2004,0.00,0.00,"1,280.00",0.00
191445910,89 E WISTER ST,CITY OF PHILADELPHIA,,SR,1675,0,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",8/1/2006,800.00,3/30/2000,0.00,0.00,640.00,0.00
191445910,91 E WISTER ST,CITY OF PHILADELPHIA,,SR,1512,0,10/25/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,500.00",8/1/2006,800.00,9/25/2000,0.00,0.00,800.00,0.00
191445910,93 E WISTER ST,CITY OF PHILADELPHIA,,SR,1282,0,9/20/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,500.00",5/1/2005,800.00,8/28/2000,0.00,0.00,800.00,0.00
191445910,95 E WISTER ST,CITY OF PHILADELPHIA,,SR,1355,0,10/25/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,500.00",5/1/2005,800.00,9/25/2000,0.00,0.00,800.00,0.00
191441830,443 E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,3337,0,7/11/1975,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",10/1/2002,1.00,7/11/1975,0.00,0.00,960.00,0.00
191441830,443R E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2779,0,6/18/1975,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",3/1/2001,1.00,6/18/1975,0.00,0.00,960.00,0.00
191441830,445 E WISTER ST,REDEVEL AUTH OF PHILA,,SR,2513,0,8/4/1993,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",5/1/2005,"10,000.00",7/29/1993,0.00,0.00,960.00,0.00
191441830,451 E WISTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O38,1418,1095,6/18/1975,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"11,000.00",11/1/2008,1.00,6/18/1975,0.00,0.00,880.00,"2,640.00"
191442319,34 COLLOM ST,CITY OF PHILADELPHIA,,O50,1467,1795,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,200.00",8/1/2006,800.00,3/30/2000,0.00,0.00,81.00,303.00
191442319,40 COLLOM ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1466,0,6/28/1985,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,000.00",3/1/2001,1.00,6/28/1985,0.00,0.00,320.00,0.00
191442332,92 COLLOM ST,REDEVELOPMENT AUTHORITY O,,SR,638,0,8/27/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",3/1/2001,4.00,8/27/2004,0.00,0.00,"1,280.00",0.00
191442332,98 COLLOM ST,REDEVELOPMENT AUTHORITY O,,SR,2181,0,8/27/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,300.00",3/1/2001,4.00,8/27/2004,0.00,0.00,"1,056.00",0.00
191441724,222 COLLOM ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1857,0,9/28/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",3/1/2001,"2,500.00",9/28/1970,0.00,0.00,640.00,0.00
191441724,226 COLLOM ST,CITY OF PHILA,,SR,1774,0,1/4/1982,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",3/1/2001,500.00,1/4/1982,0.00,0.00,640.00,0.00
191441724,228 COLLOM ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,A50,1440,1500,10/9/1986,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"25,000.00",3/1/2001,1.00,10/9/1986,0.00,0.00,"1,152.00","6,848.00"
191441724,244 COLLOM ST,CITY OF PHILA,,SR,1486,0,1/4/1982,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",3/1/2001,500.00,1/4/1982,0.00,0.00,640.00,0.00
191441705,462-66 COLLOM ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,5277,0,12/10/1981,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",3/1/2001,1.00,12/10/1981,0.00,0.00,"1,600.00",0.00
191442318,81 COLLOM ST,REDEVELOPMENT AUTHORITY O,,O30,1104,1082,8/27/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"13,000.00",6/1/2003,4.00,8/27/2004,0.00,0.00,769.00,"3,391.00"
191442318,83 COLLOM ST,REDEVELOPMENT AUTHORITY O,,O30,1098,1076,8/27/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"13,000.00",6/1/2003,4.00,8/27/2004,0.00,0.00,769.00,"3,391.00"
191442318,87 COLLOM ST,CITY OF PHILADELPHIA,,O30,1588,1102,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"10,900.00",6/1/2002,800.00,3/30/2000,0.00,0.00,698.00,"2,790.00"
191442314,24 E ASHMEAD ST,CITY OF PHILADELPHIA,,SR,1072,0,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"13,600.00",6/1/2002,800.00,3/30/2000,0.00,0.00,"4,352.00",0.00
191442314,44 E ASHMEAD ST,CITY OF PHILADELPHIA,,SR,1005,0,5/17/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",8/1/2005,800.00,3/30/2000,0.00,0.00,320.00,0.00
191442314,78 E ASHMEAD ST,CITY OF PHILADELPHIA,,SR,1009,0,9/20/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",5/1/2005,800.00,8/28/2000,0.00,0.00,480.00,0.00
191442313,49 E ASHMEAD ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,684,0,12/14/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",1/1/2002,800.00,10/9/1990,0.00,0.00,480.00,0.00
191442313,53 E ASHMEAD ST,CITY OF PHILA,DEPT PUBLIC PROPERTY,SR,788,0,9/12/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",1/1/2002,800.00,8/20/1990,0.00,0.00,480.00,0.00
191442313,61 E ASHMEAD ST,CITY OF PHILA,,SR,1119,0,3/1/1982,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",3/1/2001,1.00,3/1/1982,0.00,0.00,320.00,0.00
191442313,65 E ASHMEAD ST,CITY OF PHILA,,SR,1129,0,11/18/1986,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",3/1/2001,800.00,9/29/1986,0.00,0.00,480.00,0.00
191442313,75 E ASHMEAD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,700,0,4/8/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,1.00,3/22/1983,0.00,0.00,480.00,0.00
191442313,77 E ASHMEAD ST,CITY OF PHILA,,SR,990,0,1/20/1987,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",3/1/2001,800.00,12/22/1986,0.00,0.00,480.00,0.00
191441711,231 E ASHMEAD ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1297,0,9/28/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",3/1/2001,1.00,9/28/1970,0.00,0.00,640.00,0.00
191441702,423-27 E ASHMEAD ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,8472,0,4/28/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"15,000.00",1/1/2002,1.00,4/28/1970,0.00,0.00,"4,800.00",0.00
191441702,429 E ASHMEAD ST,CITY OF PHILA,,SR,13202,0,12/27/1985,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"13,000.00",4/1/2004,1.00,8/19/1985,0.00,0.00,"4,160.00",0.00
191441702,429R-39 E ASHMEAD ST,CITY OF PHILA,DEPT PUB PROP,SR,10740,0,11/27/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"10,000.00",1/1/2002,"3,700.00",8/19/1985,0.00,0.00,"3,200.00",0.00
191441718,226 E BRINGHURST ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,3059,0,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"7,700.00",10/1/2009,1.00,4/11/2000,0.00,0.00,"2,464.00",0.00
191442223,5439-41 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,6789,0,12/8/1997,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"39,100.00",10/1/2002,"30,000.00",12/8/1997,0.00,0.00,"12,512.00",0.00
191442225,5501 GERMANTOWN AVE,CITY OF PHILA,,SR,4890,0,1/1/1943,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"350,600.00",3/1/2001,4.00,1/1/1943,0.00,0.00,"112,192.00",0.00
191442311,5323 WAKEFIELD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2114,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",1/1/2002,500.00,4/22/1985,0.00,0.00,"1,600.00",0.00
191445801,5345 BAYNTON ST,CITY OF PHILA,,SR,44500,0,3/22/1983,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"16,000.00",1/1/2002,1.00,3/17/1983,0.00,0.00,"5,120.00",0.00
191441340,5615 UTAH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,707,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,900.00",1/1/2002,500.00,4/22/1985,0.00,0.00,608.00,0.00
191445815,5335 BELFIELD AVE,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,11715,0,12/30/1970,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"10,000.00",1/1/2002,1.00,12/30/1970,0.00,0.00,"3,200.00",0.00
191441339,5608 HEISKELL ST,CITY OF PHILA,,SR,764,0,7/15/1983,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,100.00",10/1/2002,500.00,6/20/1983,0.00,0.00,672.00,0.00
